Store,Dept,Date,Region,Warehouse,Shipping_Mode,Order_Priority,Distance_km,Traffic_Index,Weekly_Sales,Actual_Delivery_Delay,Logistic_Delay_Probability,Decision_Tree_Delay_Probability,Random_Forest_Delay_Probability,Predicted_Delivery_Delay,Delay_Risk_Level
26,29,2011-04-15,South,Warehouse_S,Standard Class,Medium,693,0.2749646908323293,2381.49,0,0.15465758597583443,0.0,0.0,0,Low Risk
10,79,2010-09-17,East,Warehouse_E,Second Class,Critical,325,0.13580015727216704,37554.85,0,2.4788746113539103e-06,0.0,0.0,0,Low Risk
10,37,2012-01-06,East,Warehouse_E,Second Class,Medium,315,0.19988912680163082,4260.64,0,3.816416973454198e-05,0.0,0.0,0,Low Risk
37,25,2012-05-18,West,Warehouse_W,Same Day,Low,1076,0.23500485079834618,143.27,0,0.007053354739919726,0.0,0.0,0,Low Risk
30,59,2012-02-17,South,Warehouse_S,Same Day,Low,935,0.21088015111611635,9.58,0,0.001301299800486624,0.0,0.0,0,Low Risk
41,34,2012-06-01,West,Warehouse_W,Standard Class,High,1013,0.27148922527921887,16950.91,0,0.6592273736612484,0.0,0.0,0,Low Risk
40,60,2010-12-10,West,Warehouse_W,Standard Class,Low,970,0.13525930206892306,237.6,0,1.3463156618576796e-06,0.0,0.0,0,Low Risk
41,23,2011-08-05,West,Warehouse_W,Standard Class,Critical,1008,0.23149886656519647,20605.07,0,0.06380850069249508,0.0,0.0,0,Low Risk
6,79,2011-09-16,East,Warehouse_E,Standard Class,Critical,233,0.22693328834611592,22429.95,0,0.0057014578088133575,0.0,0.0,0,Low Risk
12,12,2012-03-23,Central,Warehouse_C,Second Class,Medium,336,0.3198360184360311,5496.98,0,0.43221249598265893,0.0,0.0,0,Low Risk
4,31,2010-08-27,East,Warehouse_E,Standard Class,Medium,147,0.036747925415113146,7032.5,0,1.892468276860548e-11,0.0,0.0,0,Low Risk
8,46,2011-07-08,East,Warehouse_E,Standard Class,High,264,0.21503001633045302,17744.32,0,0.0018861334345904538,0.0,0.0,0,Low Risk
25,94,2012-07-06,South,Warehouse_S,Second Class,Medium,645,0.2071537644658263,5747.24,0,0.0004165213622108456,0.0,0.0,0,Low Risk
33,60,2010-04-16,South,Warehouse_S,Standard Class,Low,809,0.13059461786933704,140.8,0,1.2798980314758832e-06,0.0,0.0,0,Low Risk
18,46,2012-06-08,Central,Warehouse_C,Second Class,Critical,494,0.2733519091425973,26497.09,0,0.24040457747676358,0.0,0.0,0,Low Risk
5,28,2010-11-05,East,Warehouse_E,Second Class,Low,205,0.046584828474321764,417.5,0,7.090316352030124e-11,0.0,0.0,0,Low Risk
16,1,2012-09-28,Central,Warehouse_C,Second Class,High,423,0.27232292550416975,9662.31,0,0.16918337518861257,0.0,0.0,0,Low Risk
31,99,2011-12-16,South,Warehouse_S,Standard Class,Low,808,0.14143358014028606,1570.0,0,3.2912946897705283e-06,0.0,0.0,0,Low Risk
31,32,2012-09-21,South,Warehouse_S,Standard Class,Medium,773,0.2556629199807027,4369.49,0,0.039913260716560164,0.0,0.0,0,Low Risk
8,93,2011-08-26,East,Warehouse_E,Standard Class,Critical,249,0.2275131285114225,24491.13,0,0.006262024247208531,0.0,0.0,0,Low Risk
16,91,2012-06-22,Central,Warehouse_C,Second Class,Medium,423,0.2595951795082402,6335.74,0,0.004950844473404567,0.0,0.0,0,Low Risk
38,26,2011-01-28,West,Warehouse_W,Same Day,Low,1104,0.17720875965338928,2.5,0,4.969872363123816e-05,0.0,0.0,0,Low Risk
30,96,2010-08-06,South,Warehouse_S,Same Day,Critical,920,0.045523779027698955,20249.84,0,7.541968882862946e-09,0.0,0.0,0,Low Risk
14,23,2010-02-19,Central,Warehouse_C,Standard Class,Critical,387,0.07614972660389922,32429.13,0,9.459152401850272e-09,0.0,0.0,0,Low Risk
23,16,2010-12-03,Central,Warehouse_C,Second Class,Medium,609,0.12442153630353502,4756.13,0,6.041163430450986e-08,0.0,0.0,0,Low Risk
15,74,2010-12-24,Central,Warehouse_C,Second Class,High,415,0.17900979827268138,14687.25,0,6.020494384924844e-05,0.0,0.0,0,Low Risk
39,85,2010-06-25,West,Warehouse_W,Standard Class,Low,972,0.04019022713699308,1848.28,0,3.468980792848155e-10,0.0,0.0,0,Low Risk
28,41,2011-08-05,South,Warehouse_S,Standard Class,Low,699,0.2698631225949066,473.0,0,0.15267916718254906,0.0,0.0,0,Low Risk
32,1,2012-04-27,South,Warehouse_S,Standard Class,High,791,0.30464934721551357,17814.43,1,0.9771642820196024,1.0,1.0,1,High Risk
38,52,2010-09-17,West,Warehouse_W,Same Day,Low,1084,0.1142995992482036,31.63,0,1.9861607047867192e-07,0.0,0.0,0,Low Risk
31,82,2010-11-05,South,Warehouse_S,Standard Class,High,773,0.05485649840490218,14853.39,0,1.4757235330008639e-08,0.0,0.0,0,Low Risk
42,94,2012-04-06,West,Warehouse_W,Same Day,Critical,1186,0.388504447627576,40001.1,1,0.9999847632634226,1.0,1.0,1,High Risk
29,7,2010-02-26,South,Warehouse_S,Second Class,High,752,0.06459034599155915,9457.51,0,2.9882739902954985e-08,0.0,0.0,0,Low Risk
25,8,2012-02-03,South,Warehouse_S,Second Class,Critical,665,0.2492900423510085,29620.75,0,0.2185720176004702,0.0,0.0,0,Low Risk
5,13,2010-05-07,East,Warehouse_E,Second Class,High,180,0.08299117480161826,12892.04,0,1.4442569607392612e-08,0.0,0.0,0,Low Risk
11,91,2011-12-09,East,Warehouse_E,Standard Class,Critical,308,0.16599659680320708,44787.63,0,3.624058839278172e-05,0.0,0.0,0,Low Risk
45,36,2012-08-24,West,Warehouse_W,Second Class,Low,1115,0.2759824474743014,310.52,0,0.2689469164732135,0.0,0.0,0,Low Risk
34,44,2010-12-03,South,Warehouse_S,Standard Class,Medium,852,0.055858141444290056,3311.22,0,1.4099932393509661e-09,0.0,0.0,0,Low Risk
12,24,2010-12-24,Central,Warehouse_C,Second Class,Critical,346,0.17068093470568443,25682.83,0,2.9139171678878982e-05,0.0,0.0,0,Low Risk
16,56,2011-11-04,Central,Warehouse_C,Second Class,Low,448,0.214610442446693,574.12,0,0.00015791440049504093,0.0,0.0,0,Low Risk
34,82,2011-09-09,South,Warehouse_S,Standard Class,High,842,0.42821799794155674,14879.23,1,0.9999974133115929,1.0,1.0,1,High Risk
21,13,2012-04-06,Central,Warehouse_C,Second Class,Critical,548,0.3027700314086829,27125.38,1,0.8236353191562135,1.0,1.0,1,High Risk
45,97,2012-10-19,West,Warehouse_W,Second Class,Medium,1120,0.3060535837658359,5575.9,1,0.7726415129666508,1.0,1.0,1,High Risk
2,46,2012-03-02,East,Warehouse_E,Standard Class,Critical,126,0.2525720668654254,30801.94,0,0.04045717255062206,0.0,0.0,0,Low Risk
43,21,2011-07-01,West,Warehouse_W,Same Day,Low,1194,0.21451244859014293,1452.33,0,0.0015893986083251783,0.0,0.0,0,Low Risk
31,12,2012-07-13,South,Warehouse_S,Standard Class,Medium,773,0.16159200010843697,2825.76,0,1.1532648280436012e-05,0.0,0.0,0,Low Risk
10,11,2010-11-26,East,Warehouse_E,Second Class,Critical,285,0.3635792433246275,39169.84,1,0.9937073990826581,1.0,1.0,1,High Risk
7,46,2010-09-10,East,Warehouse_E,Second Class,High,241,0.27197234520650815,12897.65,0,0.03840496603616866,0.0,0.0,0,Low Risk
15,3,2010-05-07,Central,Warehouse_C,Second Class,Medium,410,0.1315556418991948,6714.41,0,6.995018471789235e-08,0.0,0.0,0,Low Risk
32,38,2011-12-09,South,Warehouse_S,Standard Class,Critical,826,0.21287467755516756,66094.58,0,0.02016425034252836,0.0,0.0,0,Low Risk
32,94,2010-05-07,South,Warehouse_S,Standard Class,Critical,806,0.09173766559049344,50540.19,0,4.976827604843193e-07,0.0,0.0,0,Low Risk
12,34,2011-11-11,Central,Warehouse_C,Second Class,Critical,346,0.29005768330177734,28372.35,1,0.4879215744133032,1.0,1.0,1,High Risk
28,42,2011-04-22,South,Warehouse_S,Standard Class,Medium,704,0.3394803523567439,6205.29,1,0.9811462121899341,1.0,1.0,1,High Risk
26,29,2010-12-24,South,Warehouse_S,Standard Class,High,693,0.14370369826977145,8679.55,0,2.729403917376468e-05,0.0,0.0,0,Low Risk
21,7,2011-01-14,Central,Warehouse_C,Second Class,High,568,0.11124319868835769,10436.0,0,2.3651726102738465e-07,0.0,0.0,0,Low Risk
11,49,2010-11-26,East,Warehouse_E,Standard Class,Medium,348,0.25779064144361474,3885.91,0,0.0011825530265904892,0.0,0.0,0,Low Risk
44,67,2011-09-02,West,Warehouse_W,Same Day,Low,1247,0.22538838144125917,847.59,0,0.004631130054953602,0.0,0.0,0,Low Risk
12,25,2010-12-24,Central,Warehouse_C,Second Class,Critical,351,0.17430335897493518,32004.76,0,4.1089456717819636e-05,0.0,0.0,0,Low Risk
35,7,2011-07-15,South,Warehouse_S,Second Class,Critical,890,0.2755213716142323,25386.87,0,0.8233981234634177,0.0,0.0,0,Low Risk
11,9,2010-11-26,East,Warehouse_E,Standard Class,High,348,0.26656935897834494,19206.71,0,0.03423790771199338,0.0,0.0,0,Low Risk
1,81,2012-10-12,East,Warehouse_E,Standard Class,Critical,78,0.2465886028933394,30502.04,0,0.021811255237347244,0.0,0.0,0,Low Risk
26,90,2012-08-24,South,Warehouse_S,Standard Class,Critical,648,0.3162108228766578,56528.17,1,0.9905778138408926,1.0,1.0,1,High Risk
35,23,2011-02-25,South,Warehouse_S,Second Class,Critical,870,0.1835880573240883,34918.35,0,0.001525575239586414,0.0,0.0,0,Low Risk
20,10,2012-09-14,Central,Warehouse_C,Standard Class,Critical,510,0.3230758335971162,42628.1,1,0.9655704042928817,1.0,1.0,1,High Risk
15,21,2010-10-22,Central,Warehouse_C,Second Class,Medium,400,0.1203130312926974,3181.78,0,2.543687945916462e-08,0.0,0.0,0,Low Risk
5,91,2011-06-03,East,Warehouse_E,Second Class,Low,170,0.24981115021459133,1851.22,0,0.003123567100462569,0.0,0.0,0,Low Risk
24,96,2012-05-25,South,Warehouse_S,Standard Class,High,632,0.3155825424220664,18708.6,1,0.9869663468685279,1.0,1.0,1,High Risk
26,25,2010-02-05,South,Warehouse_S,Standard Class,Medium,673,0.06859873135175447,4212.0,0,2.7828707007553914e-09,0.0,0.0,0,Low Risk
8,5,2010-07-02,East,Warehouse_E,Standard Class,High,259,0.051891651267088244,16673.95,0,1.2724011207105766e-09,0.0,0.0,0,Low Risk
32,97,2012-01-13,South,Warehouse_S,Standard Class,High,821,0.1338849257614558,17074.91,0,1.615683448026637e-05,0.0,0.0,0,Low Risk
5,11,2010-07-23,East,Warehouse_E,Second Class,Medium,170,0.03445216581875887,7572.56,0,1.5189331877605804e-11,0.0,0.0,0,Low Risk
35,46,2010-06-18,South,Warehouse_S,Second Class,Critical,885,0.07760955757634733,22735.83,0,1.5167154436188402e-07,0.0,0.0,0,Low Risk
41,42,2011-07-08,West,Warehouse_W,Standard Class,Medium,1003,0.22001157997303117,5453.63,0,0.0015479886929719773,0.0,0.0,0,Low Risk
40,12,2011-12-02,West,Warehouse_W,Standard Class,Medium,980,0.210753959208605,2937.04,0,0.0006507251481295508,0.0,0.0,0,Low Risk
31,9,2010-12-24,South,Warehouse_S,Standard Class,High,808,0.09514734215236861,16270.31,0,5.368902869642535e-07,0.0,0.0,0,Low Risk
40,34,2011-04-15,West,Warehouse_W,Standard Class,Medium,990,0.27792082689706493,7540.6,1,0.18909310903215568,1.0,0.98,1,High Risk
3,44,2011-12-23,East,Warehouse_E,Second Class,Medium,139,0.1326716278474866,2716.41,0,7.170507034752294e-08,0.0,0.0,0,Low Risk
10,83,2010-07-09,East,Warehouse_E,Second Class,Low,295,0.12887241009964892,282.86,0,1.1336224533431822e-07,0.0,0.0,0,Low Risk
26,35,2010-03-05,South,Warehouse_S,Standard Class,Low,673,0.06295167494353791,2051.0,0,2.5746044861494326e-09,0.0,0.0,0,Low Risk
5,71,2010-10-01,East,Warehouse_E,Second Class,Low,170,0.029418603052345102,536.6,0,1.4636712651486073e-11,0.0,0.0,0,Low Risk
16,41,2010-07-09,Central,Warehouse_C,Second Class,Medium,423,0.052213216757030424,2545.92,0,7.16430128777812e-11,0.0,0.0,0,Low Risk
45,6,2011-12-23,West,Warehouse_W,Second Class,High,1115,0.1969126629859068,17952.21,0,0.003476027056595494,0.0,0.0,0,Low Risk
40,44,2011-01-28,West,Warehouse_W,Standard Class,Medium,990,0.15886829464907368,2618.96,0,7.2931199418856466e-06,0.0,0.0,0,Low Risk
20,79,2010-06-25,Central,Warehouse_C,Standard Class,Critical,555,0.09040297172964992,35270.34,0,4.9367641673862306e-08,0.0,0.0,0,Low Risk
17,8,2011-04-22,Central,Warehouse_C,Second Class,High,481,0.2510693692450033,19435.81,0,0.0364098933793729,0.0,0.0,0,Low Risk
1,27,2012-06-08,East,Warehouse_E,Standard Class,Low,108,0.19984381031973067,1033.86,0,3.760517865477634e-05,0.0,0.0,0,Low Risk
18,22,2012-02-17,Central,Warehouse_C,Second Class,Critical,474,0.26212117148215774,21935.95,0,0.1008542694070199,0.0,0.0,0,Low Risk
45,98,2011-07-01,West,Warehouse_W,Second Class,Low,1125,0.25914647253782924,1005.98,0,0.08023655060904367,0.0,0.0,0,Low Risk
28,6,2012-05-18,South,Warehouse_S,Standard Class,Medium,724,0.3336340103999517,4395.98,1,0.9703079448637371,1.0,1.0,1,High Risk
35,83,2010-07-16,South,Warehouse_S,Second Class,Medium,870,0.06816831119638289,5209.54,0,3.999601749842504e-09,0.0,0.0,0,Low Risk
29,10,2011-08-19,South,Warehouse_S,Second Class,High,717,0.277431260799582,7735.43,1,0.7514818556320577,1.0,1.0,1,High Risk
7,82,2010-02-12,East,Warehouse_E,Second Class,High,221,0.22843874262178865,9668.58,0,0.000853570308302549,0.0,0.0,0,Low Risk
37,32,2012-06-08,West,Warehouse_W,Same Day,Low,1061,0.19942503235138484,303.0,0,0.0003098786317373917,0.0,0.0,0,Low Risk
28,9,2010-10-29,South,Warehouse_S,Standard Class,High,739,0.11958899106451416,13459.71,0,3.7865234771653108e-06,0.0,0.0,0,Low Risk
20,24,2010-09-17,Central,Warehouse_C,Standard Class,Medium,530,0.054045988808146185,7493.23,0,1.1894167452025489e-10,0.0,0.0,0,Low Risk
20,71,2010-03-26,Central,Warehouse_C,Standard Class,Medium,515,0.08330900800880221,6801.6,0,1.4614140485744238e-09,0.0,0.0,0,Low Risk
12,4,2011-01-21,Central,Warehouse_C,Second Class,Critical,346,0.1677380649944635,25093.54,0,2.252155927323634e-05,0.0,0.0,0,Low Risk
15,46,2011-11-25,Central,Warehouse_C,Second Class,High,425,0.4537716140282691,12260.54,1,0.9999960839101133,1.0,1.0,1,High Risk
23,79,2011-11-18,Central,Warehouse_C,Second Class,Critical,624,0.23963276700940528,28854.88,0,0.0226329467085582,0.0,0.0,0,Low Risk
18,21,2010-04-09,Central,Warehouse_C,Second Class,Medium,469,0.08176156010780017,5849.68,0,1.0561058827801892e-09,0.0,0.0,0,Low Risk
8,9,2011-09-09,East,Warehouse_E,Standard Class,High,279,0.42790161441345786,17125.02,1,0.9999732207857083,1.0,1.0,1,High Risk
20,18,2011-10-21,Central,Warehouse_C,Standard Class,High,550,0.23079871341631417,13787.25,0,0.008071177094812445,0.0,0.0,0,Low Risk
25,49,2011-05-13,South,Warehouse_S,Second Class,High,670,0.3282459584643555,10381.36,1,0.9956014266011936,1.0,1.0,1,High Risk
4,72,2011-01-07,East,Warehouse_E,Standard Class,Critical,152,0.1520449019045132,82693.21,0,8.15676658224047e-06,0.0,0.0,0,Low Risk
16,38,2011-07-22,Central,Warehouse_C,Second Class,Critical,458,0.2504246828348742,56782.49,0,0.04094820138711303,0.0,0.0,0,Low Risk
26,90,2012-01-13,South,Warehouse_S,Standard Class,Critical,648,0.24653011533099817,57679.97,0,0.1969669593283342,0.0,0.0,0,Low Risk
4,6,2011-07-08,East,Warehouse_E,Standard Class,High,172,0.207271421889022,8051.04,0,0.000751086349979706,0.0,0.0,0,Low Risk
39,30,2011-05-20,West,Warehouse_W,Standard Class,Medium,947,0.293031904123864,4534.3,1,0.43725040318891495,1.0,1.0,1,High Risk
24,93,2011-11-25,South,Warehouse_S,Standard Class,Critical,617,0.4695270592921419,39757.27,1,0.9999999001118189,1.0,1.0,1,High Risk
25,35,2010-11-12,South,Warehouse_S,Second Class,Medium,650,0.09656616190760858,3008.0,0,2.7709465009117747e-08,0.0,0.0,0,Low Risk
20,54,2011-07-29,Central,Warehouse_C,Standard Class,Low,530,0.27490064840311074,171.26,0,0.03792297211575209,0.0,0.0,0,Low Risk
45,94,2011-11-11,West,Warehouse_W,Second Class,Medium,1105,0.21678811017831004,3325.4,0,0.0013769444499314974,0.0,0.0,0,Low Risk
18,29,2011-01-07,Central,Warehouse_C,Second Class,High,509,0.15258462430895917,9139.75,0,7.4655355362783775e-06,0.0,0.0,0,Low Risk
28,27,2012-06-29,South,Warehouse_S,Standard Class,Low,729,0.2845578148759648,936.94,1,0.4105824153946434,1.0,1.0,1,High Risk
27,20,2010-04-23,South,Warehouse_S,Standard Class,High,671,0.119989392094798,12409.78,0,3.319412646903393e-06,0.0,0.0,0,Low Risk
25,37,2011-06-10,South,Warehouse_S,Second Class,Medium,660,0.28707540001449083,3232.22,1,0.3102761747867011,1.0,1.0,1,High Risk
7,48,2011-12-09,East,Warehouse_E,Second Class,Low,251,0.17566587173504425,1157.0,0,5.995815684974732e-06,0.0,0.0,0,Low Risk
40,11,2010-06-25,West,Warehouse_W,Standard Class,High,975,0.07893811679628358,14562.15,0,9.273210484625346e-08,0.0,0.0,0,Low Risk
27,59,2010-05-21,South,Warehouse_S,Standard Class,Low,716,0.1283439643147256,759.58,0,8.424405845154929e-07,0.0,0.0,0,Low Risk
26,1,2010-09-24,South,Warehouse_S,Standard Class,High,653,0.0624280422803471,17924.84,0,2.153246712237891e-08,0.0,0.0,0,Low Risk
20,38,2011-03-11,Central,Warehouse_C,Standard Class,Critical,550,0.28471156865098557,103680.16,1,0.5622368829805017,1.0,1.0,1,High Risk
11,35,2012-02-03,East,Warehouse_E,Standard Class,Medium,328,0.18320658283475003,4174.64,0,9.956279080017201e-06,0.0,0.0,0,Low Risk
36,9,2010-07-23,West,Warehouse_W,Standard Class,Low,923,0.01691143920287355,43.2,0,4.0472471185514253e-11,0.0,0.0,0,Low Risk
1,27,2011-01-07,East,Warehouse_E,Standard Class,Low,108,0.10475597610581511,1562.57,0,9.60057523917028e-09,0.0,0.0,0,Low Risk
28,38,2012-03-30,South,Warehouse_S,Standard Class,Critical,734,0.40215435618343887,59626.28,1,0.9999956665811948,1.0,1.0,1,High Risk
31,98,2010-06-11,South,Warehouse_S,Standard Class,High,803,0.0479741275742978,10186.75,0,8.610395843603424e-09,0.0,0.0,0,Low Risk
4,67,2012-05-25,East,Warehouse_E,Standard Class,High,177,0.2272960739317582,14319.5,0,0.004397177477674194,0.0,0.0,0,Low Risk
34,83,2012-06-08,South,Warehouse_S,Standard Class,Medium,847,0.19720561162296613,3074.75,0,0.00030577111022245175,0.0,0.0,0,Low Risk
31,37,2010-02-26,South,Warehouse_S,Standard Class,Medium,798,0.023064539954292234,4136.59,0,7.150348747576381e-11,0.0,0.0,0,Low Risk
29,12,2010-09-17,South,Warehouse_S,Second Class,Low,727,0.05288638557328066,1972.03,0,1.1306335932950904e-09,0.0,0.0,0,Low Risk
14,20,2011-09-23,Central,Warehouse_C,Standard Class,High,372,0.2564214851233956,9190.79,0,0.04642761194461661,0.0,0.0,0,Low Risk
39,28,2011-08-12,West,Warehouse_W,Standard Class,Low,987,0.23671041675508628,321.91,0,0.009482674423678259,0.0,0.0,0,Low Risk
6,14,2011-07-08,East,Warehouse_E,Standard Class,Critical,208,0.21853508581808087,23861.44,0,0.002602655545940406,0.0,0.0,0,Low Risk
25,95,2010-08-27,South,Warehouse_S,Second Class,Critical,650,0.08714420760164429,48119.49,0,2.108901682720246e-07,0.0,0.0,0,Low Risk
28,10,2011-10-14,South,Warehouse_S,Standard Class,Critical,694,0.28270911773595064,22192.61,1,0.8534040044689418,1.0,1.0,1,High Risk
18,35,2012-06-29,Central,Warehouse_C,Second Class,Medium,489,0.2274854909835199,5556.74,0,0.00035591525213454604,0.0,0.0,0,Low Risk
11,9,2010-07-23,East,Warehouse_E,Standard Class,Critical,348,0.042003531455455545,20751.36,0,7.726680392576151e-10,0.0,0.0,0,Low Risk
8,5,2010-10-22,East,Warehouse_E,Standard Class,High,259,0.06296162260875077,16407.85,0,3.3318137469250196e-09,0.0,0.0,0,Low Risk
9,41,2010-11-12,East,Warehouse_E,Second Class,Low,262,0.05463681952113201,830.0,0,1.640792085488229e-10,0.0,0.0,0,Low Risk
37,74,2011-03-04,West,Warehouse_W,Same Day,Low,1071,0.16657971091395288,338.62,0,1.8219094958691148e-05,0.0,0.0,0,Low Risk
26,20,2011-09-09,South,Warehouse_S,Standard Class,Medium,648,0.4733218436900159,4410.77,1,0.999998877553137,1.0,1.0,1,High Risk
4,55,2010-05-28,East,Warehouse_E,Standard Class,High,167,0.06932797640984494,16676.49,0,4.6488958592588045e-09,0.0,0.0,0,Low Risk
34,4,2010-11-12,South,Warehouse_S,Standard Class,High,852,0.06792999591991658,19482.86,0,5.635513100724528e-08,0.0,0.0,0,Low Risk
29,20,2010-04-30,South,Warehouse_S,Second Class,Medium,717,0.09772541614470047,3632.18,0,3.60764804954238e-08,0.0,0.0,0,Low Risk
5,42,2011-02-11,East,Warehouse_E,Second Class,Medium,175,0.3143553046232128,2227.31,0,0.08992546079278887,0.0,0.0,0,Low Risk
24,58,2010-11-26,South,Warehouse_S,Standard Class,Medium,642,0.3478316694401141,3293.0,1,0.9406192041987317,1.0,1.0,1,High Risk
34,65,2010-02-19,South,Warehouse_S,Standard Class,Critical,857,0.041072137914168944,42908.44,0,6.71333213130351e-09,0.0,0.0,0,Low Risk
37,91,2012-03-09,West,Warehouse_W,Same Day,Critical,1056,0.2604842647084246,30970.47,0,0.4049203013290618,0.0,0.0,0,Low Risk
39,6,2010-11-19,West,Warehouse_W,Standard Class,Medium,977,0.06429279364521087,2642.83,0,1.8842766390060118e-09,0.0,0.0,0,Low Risk
39,44,2010-09-24,West,Warehouse_W,Standard Class,Medium,967,0.0361127168959752,4874.69,0,1.5930126609808977e-10,0.0,0.0,0,Low Risk
22,18,2012-01-20,Central,Warehouse_C,Second Class,Medium,596,0.21896718331120435,2931.44,0,0.00021799314335068423,0.0,0.0,0,Low Risk
11,12,2012-07-20,East,Warehouse_E,Standard Class,Medium,313,0.17365051479782528,4634.63,0,4.185864382529708e-06,0.0,0.0,0,Low Risk
40,54,2010-09-24,West,Warehouse_W,Standard Class,Low,990,0.05214548060441012,-20.5,0,1.0203181541227404e-09,0.0,0.0,0,Low Risk
13,24,2012-03-23,Central,Warehouse_C,Standard Class,High,369,0.24845923422133523,9284.65,0,0.023610435467119915,0.0,0.0,0,Low Risk
38,90,2010-04-16,West,Warehouse_W,Same Day,Critical,1074,0.14749532799440288,29636.27,0,3.802060237952828e-05,0.0,0.0,0,Low Risk
10,74,2011-11-25,East,Warehouse_E,Second Class,Critical,300,0.4931033594515875,56071.32,1,0.9999999255541212,1.0,1.0,1,High Risk
28,82,2010-06-11,South,Warehouse_S,Standard Class,High,704,0.1093880387222991,19089.62,0,1.453671718814484e-06,0.0,0.0,0,Low Risk
21,95,2011-08-12,Central,Warehouse_C,Second Class,Critical,558,0.2630595075506203,46306.89,0,0.1369902181919412,0.0,0.0,0,Low Risk
26,16,2011-03-04,South,Warehouse_S,Standard Class,Medium,678,0.19882501395307148,4501.99,0,0.00023521467407003606,0.0,0.0,0,Low Risk
42,12,2011-02-18,West,Warehouse_W,Same Day,Low,1176,0.19487706326492973,60.15,0,0.0002750078299485904,0.0,0.0,0,Low Risk
8,91,2011-07-22,East,Warehouse_E,Standard Class,Critical,239,0.256456914316824,30237.24,0,0.07192669241413242,0.0,0.0,0,Low Risk
2,29,2010-07-16,East,Warehouse_E,Standard Class,Medium,141,0.03679920103428578,6422.5,0,1.870693024483223e-11,0.0,0.0,0,Low Risk
28,29,2011-09-09,South,Warehouse_S,Standard Class,Medium,739,0.49399235673345354,4112.04,1,0.9999998506734747,1.0,1.0,1,High Risk
29,6,2010-06-18,South,Warehouse_S,Second Class,Medium,747,0.07275428693615114,5518.72,0,4.4363078878357595e-09,0.0,0.0,0,Low Risk
10,40,2011-06-17,East,Warehouse_E,Second Class,Critical,280,0.3508710008935348,95683.47,1,0.9971289234798852,1.0,1.0,1,High Risk
27,40,2011-10-07,South,Warehouse_S,Standard Class,Critical,671,0.30303845480220054,68164.1,1,0.97326234934843,1.0,1.0,1,High Risk
10,98,2011-03-18,East,Warehouse_E,Second Class,Low,320,0.2875707700185548,249.57,0,0.10690824501332388,0.0,0.0,0,Low Risk
32,49,2012-03-30,South,Warehouse_S,Standard Class,High,831,0.26342057211781017,7765.74,0,0.5594355949713617,0.0,0.0,0,Low Risk
11,59,2010-11-05,East,Warehouse_E,Standard Class,Low,348,0.04695930832164194,1071.05,0,1.1182203482655266e-10,0.0,0.0,0,Low Risk
30,52,2010-06-18,South,Warehouse_S,Same Day,Low,900,0.03593295584544282,14.3,0,2.9290548521523076e-10,0.0,0.0,0,Low Risk
1,21,2011-11-11,East,Warehouse_E,Standard Class,High,78,0.17319863447160086,8742.41,0,3.0958439190854804e-05,0.0,0.0,0,Low Risk
27,16,2012-05-11,South,Warehouse_S,Standard Class,Critical,701,0.34593113668033754,45093.08,1,0.9993509945313357,1.0,1.0,1,High Risk
35,72,2010-11-19,South,Warehouse_S,Second Class,Critical,865,0.14282938733163808,59615.23,0,4.638158527544584e-05,0.0,0.0,0,Low Risk
4,42,2010-02-19,East,Warehouse_E,Standard Class,High,152,0.022017488237330067,9653.87,0,7.174313458038703e-11,0.0,0.0,0,Low Risk
37,74,2011-08-05,West,Warehouse_W,Same Day,Low,1071,0.24628533575294334,944.05,0,0.01842381070454667,0.0,0.0,0,Low Risk
2,56,2010-11-12,East,Warehouse_E,Standard Class,Low,126,0.054776566885469724,1073.89,0,1.2934519899860473e-10,0.0,0.0,0,Low Risk
17,83,2011-06-17,Central,Warehouse_C,Second Class,Low,456,0.25003515522162145,493.44,0,0.0034995872909425766,0.0,0.0,0,Low Risk
28,26,2012-04-20,South,Warehouse_S,Standard Class,High,724,0.35936053661432865,10123.16,1,0.9997603093462994,1.0,1.0,1,High Risk
16,31,2011-03-25,Central,Warehouse_C,Second Class,Low,423,0.1921887224367607,964.3,0,2.11547970412394e-05,0.0,0.0,0,Low Risk
36,17,2011-12-30,West,Warehouse_W,Standard Class,Low,913,0.33534476976692057,386.76,1,0.8804819444182319,1.0,1.0,1,High Risk
13,87,2012-04-20,Central,Warehouse_C,Standard Class,High,384,0.28696233641386404,15625.67,1,0.4209040613475509,1.0,1.0,1,High Risk
26,85,2012-02-10,South,Warehouse_S,Standard Class,Low,673,0.4406233611970243,1205.22,1,0.9999879413070528,1.0,1.0,1,High Risk
7,67,2010-02-26,East,Warehouse_E,Second Class,Medium,246,0.0271088712698944,2451.25,0,9.500368429572271e-12,0.0,0.0,0,Low Risk
14,50,2010-06-18,Central,Warehouse_C,Standard Class,Medium,372,0.06584266218503365,2200.0,0,2.238298488990943e-10,0.0,0.0,0,Low Risk
6,12,2012-10-12,East,Warehouse_E,Standard Class,Medium,198,0.2321320305657413,5272.13,0,0.0005153811027871525,0.0,0.0,0,Low Risk
45,13,2011-01-21,West,Warehouse_W,Second Class,Critical,1100,0.16997201266191325,26893.81,0,0.0003784882635617805,0.0,0.0,0,Low Risk
13,36,2011-12-23,Central,Warehouse_C,Standard Class,Medium,379,0.14866237810547922,4742.77,0,3.0905320898458524e-07,0.0,0.0,0,Low Risk
